,title,State,rev_id,Prediction,population,DIVISION
17204,"Brownstown, Cambria County, Pennsylvania",Pennsylvania,1145603355.0,GA,12972008.0,Middle Atlantic
17205,"Confluence, Pennsylvania",Pennsylvania,1157355437.0,GA,12972008.0,Middle Atlantic
17206,"Conneautville, Pennsylvania",Pennsylvania,1172104273.0,B,12972008.0,Middle Atlantic
17207,"Conyngham Township, Columbia County, Pennsylvania",Pennsylvania,1171938638.0,Start,12972008.0,Middle Atlantic
17208,"Courtdale, Pennsylvania",Pennsylvania,1176320013.0,Start,12972008.0,Middle Atlantic
17209,"Dauphin, Pennsylvania",Pennsylvania,1161079385.0,GA,12972008.0,Middle Atlantic
17210,"Delaware Water Gap, Pennsylvania",Pennsylvania,1157741405.0,GA,12972008.0,Middle Atlantic
17211,"Delta, Pennsylvania",Pennsylvania,1175503710.0,GA,12972008.0,Middle Atlantic
17212,"East Cameron Township, Northumberland County, Pennsylvania",Pennsylvania,1177815637.0,Start,12972008.0,Middle Atlantic
17213,"Eldred Township, Schuylkill County, Pennsylvania",Pennsylvania,1166993225.0,C,12972008.0,Middle Atlantic
17214,"Everson, Pennsylvania",Pennsylvania,1173792427.0,C,12972008.0,Middle Atlantic
17215,"Franklin Township, Bradford County, Pennsylvania",Pennsylvania,1167017367.0,Start,12972008.0,Middle Atlantic
17216,"French Creek Township, Mercer County, Pennsylvania",Pennsylvania,1159988299.0,C,12972008.0,Middle Atlantic
17217,"Gamble Township, Lycoming County, Pennsylvania",Pennsylvania,1099141448.0,GA,12972008.0,Middle Atlantic
17218,"Gilberton, Pennsylvania",Pennsylvania,1157359936.0,C,12972008.0,Middle Atlantic
17219,"Gordon, Pennsylvania",Pennsylvania,1157360100.0,C,12972008.0,Middle Atlantic
17220,"Grant Township, Indiana County, Pennsylvania",Pennsylvania,1167126914.0,C,12972008.0,Middle Atlantic
17221,"Gratz, Pennsylvania",Pennsylvania,1157360181.0,GA,12972008.0,Middle Atlantic
17222,"Hamlin Township, McKean County, Pennsylvania",Pennsylvania,1167130736.0,C,12972008.0,Middle Atlantic
17223,"Herrick Township, Bradford County, Pennsylvania",Pennsylvania,1176176215.0,Start,12972008.0,Middle Atlantic
17224,"Houtzdale, Pennsylvania",Pennsylvania,1157361796.0,C,12972008.0,Middle Atlantic
17225,"Howard, Pennsylvania",Pennsylvania,1157361815.0,Start,12972008.0,Middle Atlantic
17226,"Jefferson, York County, Pennsylvania",Pennsylvania,1176887168.0,C,12972008.0,Middle Atlantic
17227,"Jordan Township, Northumberland County, Pennsylvania",Pennsylvania,1179352520.0,B,12972008.0,Middle Atlantic
17228,"Koppel, Pennsylvania",Pennsylvania,1176756204.0,C,12972008.0,Middle Atlantic
17229,"Lack Township, Juniata County, Pennsylvania",Pennsylvania,1167292361.0,C,12972008.0,Middle Atlantic
17230,"Lake Township, Mercer County, Pennsylvania",Pennsylvania,1160603861.0,Start,12972008.0,Middle Atlantic
17231,"Lorain, Pennsylvania",Pennsylvania,1157438967.0,GA,12972008.0,Middle Atlantic
17232,"Mifflin Township, Dauphin County, Pennsylvania",Pennsylvania,1172530062.0,C,12972008.0,Middle Atlantic
17233,"New Salem, Pennsylvania",Pennsylvania,1157444576.0,C,12972008.0,Middle Atlantic
17234,"Nicholson, Pennsylvania",Pennsylvania,1157445178.0,C,12972008.0,Middle Atlantic
17235,"Northeast Madison Township, Perry County, Pennsylvania",Pennsylvania,1175502843.0,Stub,12972008.0,Middle Atlantic
17236,"Oregon Township, Wayne County, Pennsylvania",Pennsylvania,1175384195.0,Stub,12972008.0,Middle Atlantic
17237,"Richland Township, Venango County, Pennsylvania",Pennsylvania,1169091499.0,C,12972008.0,Middle Atlantic
17238,"Ringgold Township, Jefferson County, Pennsylvania",Pennsylvania,1175381297.0,Stub,12972008.0,Middle Atlantic
17239,"Salem Township, Mercer County, Pennsylvania",Pennsylvania,1160604778.0,Start,12972008.0,Middle Atlantic
17240,"Sandy Creek Township, Mercer County, Pennsylvania",Pennsylvania,1175380608.0,Stub,12972008.0,Middle Atlantic
17241,"Scalp Level, Pennsylvania",Pennsylvania,1158101369.0,GA,12972008.0,Middle Atlantic
17242,"Scrubgrass Township, Venango County, Pennsylvania",Pennsylvania,1175380255.0,Stub,12972008.0,Middle Atlantic
17243,"Snow Shoe, Pennsylvania",Pennsylvania,1158103275.0,C,12972008.0,Middle Atlantic
17244,"Upper Mahanoy Township, Northumberland County, Pennsylvania",Pennsylvania,1175372541.0,Stub,12972008.0,Middle Atlantic
17245,"Vandling, Pennsylvania",Pennsylvania,1159545823.0,C,12972008.0,Middle Atlantic
17246,"Washington Township, Lawrence County, Pennsylvania",Pennsylvania,1159984615.0,C,12972008.0,Middle Atlantic
17247,"Washington Township, Northumberland County, Pennsylvania",Pennsylvania,1167836802.0,C,12972008.0,Middle Atlantic
17248,"West Lebanon Township, Lebanon County, Pennsylvania",Pennsylvania,1175371021.0,Stub,12972008.0,Middle Atlantic
17249,"West Taylor Township, Cambria County, Pennsylvania",Pennsylvania,1175371719.0,Stub,12972008.0,Middle Atlantic
17250,"Allegheny Township, Somerset County, Pennsylvania",Pennsylvania,1173994194.0,B,12972008.0,Middle Atlantic
17251,"Annin Township, Pennsylvania",Pennsylvania,1171904954.0,Start,12972008.0,Middle Atlantic
17252,"Armstrong Township, Lycoming County, Pennsylvania",Pennsylvania,1172047132.0,C,12972008.0,Middle Atlantic
17253,"Beech Creek, Pennsylvania",Pennsylvania,1157349750.0,C,12972008.0,Middle Atlantic
17254,"Bingham Township, Potter County, Pennsylvania",Pennsylvania,1172125066.0,Stub,12972008.0,Middle Atlantic
17255,"Blaine Township, Washington County, Pennsylvania",Pennsylvania,1172125501.0,Stub,12972008.0,Middle Atlantic
17256,"Briar Creek, Pennsylvania",Pennsylvania,1173790706.0,GA,12972008.0,Middle Atlantic
17257,"Bridgewater, Pennsylvania",Pennsylvania,1174717625.0,C,12972008.0,Middle Atlantic
17258,"Brownsville Township, Fayette County, Pennsylvania",Pennsylvania,1157351601.0,GA,12972008.0,Middle Atlantic
17259,"Burrell Township, Armstrong County, Pennsylvania",Pennsylvania,1171058914.0,C,12972008.0,Middle Atlantic
17260,"Catharine Township, Blair County, Pennsylvania",Pennsylvania,1178758776.0,C,12972008.0,Middle Atlantic
17261,"Choconut Township, Susquehanna County, Pennsylvania",Pennsylvania,1174220865.0,C,12972008.0,Middle Atlantic
17262,"Colley Township, Sullivan County, Pennsylvania",Pennsylvania,1166756548.0,C,12972008.0,Middle Atlantic
17263,"Deemston, Pennsylvania",Pennsylvania,1177814409.0,GA,12972008.0,Middle Atlantic
17264,"Deer Lake, Pennsylvania",Pennsylvania,1161760397.0,C,12972008.0,Middle Atlantic
17265,"Deerfield Township, Tioga County, Pennsylvania",Pennsylvania,1177814520.0,C,12972008.0,Middle Atlantic
17266,"East Butler, Pennsylvania",Pennsylvania,1177363938.0,Start,12972008.0,Middle Atlantic
17267,"Exeter Township, Wyoming County, Pennsylvania",Pennsylvania,1174318643.0,C,12972008.0,Middle Atlantic
17268,"Gaskill Township, Jefferson County, Pennsylvania",Pennsylvania,1173809808.0,C,12972008.0,Middle Atlantic
17269,"Great Bend, Pennsylvania",Pennsylvania,1132679016.0,C,12972008.0,Middle Atlantic
17270,"Herrick Township, Susquehanna County, Pennsylvania",Pennsylvania,1152769006.0,C,12972008.0,Middle Atlantic
17271,"Jennerstown, Pennsylvania",Pennsylvania,1157436568.0,C,12972008.0,Middle Atlantic
17272,"Kilbuck Township, Allegheny County, Pennsylvania",Pennsylvania,1169133815.0,C,12972008.0,Middle Atlantic
17273,"Leroy Township, Bradford County, Pennsylvania",Pennsylvania,1167316207.0,Start,12972008.0,Middle Atlantic
17274,"Middle Taylor Township, Cambria County, Pennsylvania",Pennsylvania,1175956995.0,Stub,12972008.0,Middle Atlantic
17275,"Mill Creek, Pennsylvania",Pennsylvania,1177950616.0,C,12972008.0,Middle Atlantic
17276,"Munster Township, Cambria County, Pennsylvania",Pennsylvania,1175955920.0,Stub,12972008.0,Middle Atlantic
17277,"New Florence, Pennsylvania",Pennsylvania,1173298926.0,C,12972008.0,Middle Atlantic
17278,"Nippenose Township, Lycoming County, Pennsylvania",Pennsylvania,1175955192.0,Stub,12972008.0,Middle Atlantic
17279,"North Abington Township, Lackawanna County, Pennsylvania",Pennsylvania,1174298371.0,C,12972008.0,Middle Atlantic
17280,"Nuangola, Pennsylvania",Pennsylvania,1171924634.0,C,12972008.0,Middle Atlantic
17281,"Picture Rocks, Pennsylvania",Pennsylvania,1157451476.0,GA,12972008.0,Middle Atlantic
17282,"Pike Township, Bradford County, Pennsylvania",Pennsylvania,1167495503.0,Start,12972008.0,Middle Atlantic
17283,"Plunketts Creek Township, Lycoming County, Pennsylvania",Pennsylvania,1175382742.0,Stub,12972008.0,Middle Atlantic
17284,"Reilly Township, Schuylkill County, Pennsylvania",Pennsylvania,1175381950.0,Stub,12972008.0,Middle Atlantic
17285,"Salisbury, Pennsylvania",Pennsylvania,1158100876.0,GA,12972008.0,Middle Atlantic
17286,"Saxton, Pennsylvania",Pennsylvania,1169043148.0,GA,12972008.0,Middle Atlantic
17287,"Sewickley Hills, Pennsylvania",Pennsylvania,1174110778.0,C,12972008.0,Middle Atlantic
17288,"Sligo, Pennsylvania",Pennsylvania,1158103126.0,GA,12972008.0,Middle Atlantic
17289,"South New Castle, Pennsylvania",Pennsylvania,1172688557.0,GA,12972008.0,Middle Atlantic
17290,"Stewart Township, Fayette County, Pennsylvania",Pennsylvania,1175378412.0,Stub,12972008.0,Middle Atlantic
17291,"Thompsontown, Pennsylvania",Pennsylvania,1158113854.0,B,12972008.0,Middle Atlantic
17292,"Tidioute, Pennsylvania",Pennsylvania,1173791775.0,C,12972008.0,Middle Atlantic
17293,"Tionesta Township, Forest County, Pennsylvania",Pennsylvania,1173806981.0,C,12972008.0,Middle Atlantic
17294,"Turbotville, Pennsylvania",Pennsylvania,1175247948.0,C,12972008.0,Middle Atlantic
17295,"Union Township, Fulton County, Pennsylvania",Pennsylvania,1143116762.0,C,12972008.0,Middle Atlantic
17296,"Wampum, Pennsylvania",Pennsylvania,1174300651.0,GA,12972008.0,Middle Atlantic
17297,"West Burlington Township, Bradford County, Pennsylvania",Pennsylvania,1175373384.0,Stub,12972008.0,Middle Atlantic
17298,"Wood Township, Huntingdon County, Pennsylvania",Pennsylvania,1175369949.0,Stub,12972008.0,Middle Atlantic
17299,"York Haven, Pennsylvania",Pennsylvania,1146486415.0,C,12972008.0,Middle Atlantic
17300,"Allegheny Township, Butler County, Pennsylvania",Pennsylvania,1177843438.0,C,12972008.0,Middle Atlantic
17301,"Bendersville, Pennsylvania",Pennsylvania,1157350455.0,C,12972008.0,Middle Atlantic
17302,"Big Run, Jefferson County, Pennsylvania",Pennsylvania,1157350643.0,C,12972008.0,Middle Atlantic
17303,"Clark, Pennsylvania",Pennsylvania,1169337622.0,C,12972008.0,Middle Atlantic
17304,"Cokeburg, Pennsylvania",Pennsylvania,1163457710.0,C,12972008.0,Middle Atlantic
17305,"Conneaut Lake, Pennsylvania",Pennsylvania,1172104080.0,GA,12972008.0,Middle Atlantic
17306,"Cranesville, Pennsylvania",Pennsylvania,1157355956.0,GA,12972008.0,Middle Atlantic
17307,"Curtin Township, Centre County, Pennsylvania",Pennsylvania,1114662839.0,C,12972008.0,Middle Atlantic
17308,"Dushore, Pennsylvania",Pennsylvania,1157356764.0,C,12972008.0,Middle Atlantic
17309,"East Chillisquaque Township, Northumberland County, Pennsylvania",Pennsylvania,1173792375.0,Start,12972008.0,Middle Atlantic
17310,"East Vandergrift, Pennsylvania",Pennsylvania,1157357367.0,C,12972008.0,Middle Atlantic
17311,"Eldred Township, Warren County, Pennsylvania",Pennsylvania,1173803347.0,B,12972008.0,Middle Atlantic
17312,"Emlenton, Pennsylvania",Pennsylvania,1171124742.0,C,12972008.0,Middle Atlantic
17313,"Farmington Township, Tioga County, Pennsylvania",Pennsylvania,1166999049.0,C,12972008.0,Middle Atlantic
17314,"Greenville Township, Somerset County, Pennsylvania",Pennsylvania,1157360418.0,B,12972008.0,Middle Atlantic
17315,"Greenwood Township, Juniata County, Pennsylvania",Pennsylvania,1157360474.0,B,12972008.0,Middle Atlantic
17316,"Harmony Township, Forest County, Pennsylvania",Pennsylvania,1173806194.0,C,12972008.0,Middle Atlantic
17317,"Hooversville, Pennsylvania",Pennsylvania,1157361654.0,GA,12972008.0,Middle Atlantic
17318,"Irvona, Pennsylvania",Pennsylvania,1157436226.0,GA,12972008.0,Middle Atlantic
17319,"Jackson Township, Columbia County, Pennsylvania",Pennsylvania,1167178593.0,C,12972008.0,Middle Atlantic
17320,"Knox Township, Clearfield County, Pennsylvania",Pennsylvania,1167291454.0,C,12972008.0,Middle Atlantic
17321,"Knoxville, Pennsylvania",Pennsylvania,1167291554.0,C,12972008.0,Middle Atlantic
17322,"Lawrenceville, Pennsylvania",Pennsylvania,1157438189.0,C,12972008.0,Middle Atlantic
17323,"Lebanon Township, Wayne County, Pennsylvania",Pennsylvania,1179385061.0,Start,12972008.0,Middle Atlantic
17324,"Lewis Run, Pennsylvania",Pennsylvania,1157438430.0,C,12972008.0,Middle Atlantic
17325,"Logan Township, Huntingdon County, Pennsylvania",Pennsylvania,1167320974.0,Start,12972008.0,Middle Atlantic
17326,"Marion Heights, Pennsylvania",Pennsylvania,1162127502.0,C,12972008.0,Middle Atlantic
17327,"Mifflin, Pennsylvania",Pennsylvania,1157441177.0,GA,12972008.0,Middle Atlantic
17328,"Mill Creek Township, Lycoming County, Pennsylvania",Pennsylvania,1157441272.0,GA,12972008.0,Middle Atlantic
17329,"Millerstown, Pennsylvania",Pennsylvania,1157441351.0,GA,12972008.0,Middle Atlantic
17330,"Osceola Township, Tioga County, Pennsylvania",Pennsylvania,1175384176.0,Stub,12972008.0,Middle Atlantic
17331,"Parker Township, Butler County, Pennsylvania",Pennsylvania,1175383919.0,Stub,12972008.0,Middle Atlantic
17332,"Patterson Heights, Pennsylvania",Pennsylvania,1176833027.0,C,12972008.0,Middle Atlantic
17333,"Pennsbury Village, Pennsylvania",Pennsylvania,1169721767.0,C,12972008.0,Middle Atlantic
17334,"Sandy Lake, Pennsylvania",Pennsylvania,1169338030.0,C,12972008.0,Middle Atlantic
17335,"Sankertown, Pennsylvania",Pennsylvania,1158101246.0,C,12972008.0,Middle Atlantic
17336,"Southampton Township, Somerset County, Pennsylvania",Pennsylvania,1177722269.0,C,12972008.0,Middle Atlantic
17337,"Springfield Township, Huntingdon County, Pennsylvania",Pennsylvania,1169069302.0,C,12972008.0,Middle Atlantic
17338,"Standing Stone Township, Bradford County, Pennsylvania",Pennsylvania,1175378544.0,Stub,12972008.0,Middle Atlantic
17339,"Tell Township, Huntingdon County, Pennsylvania",Pennsylvania,1175378047.0,Stub,12972008.0,Middle Atlantic
17340,"Tioga, Pennsylvania",Pennsylvania,1158114325.0,GA,12972008.0,Middle Atlantic
17341,"Ulysses, Pennsylvania",Pennsylvania,1158728585.0,GA,12972008.0,Middle Atlantic
17342,"Ulysses Township, Potter County, Pennsylvania",Pennsylvania,1175377218.0,Stub,12972008.0,Middle Atlantic
17343,"Upper Mahantongo Township, Schuylkill County, Pennsylvania",Pennsylvania,1175374527.0,Stub,12972008.0,Middle Atlantic
17344,"Valley Township, Armstrong County, Pennsylvania",Pennsylvania,1171836137.0,C,12972008.0,Middle Atlantic
17345,"Wheatland, Pennsylvania",Pennsylvania,1169338238.0,GA,12972008.0,Middle Atlantic
17346,"Whiteley Township, Greene County, Pennsylvania",Pennsylvania,1175370127.0,Stub,12972008.0,Middle Atlantic
17347,"Winterstown, Pennsylvania",Pennsylvania,1159223433.0,C,12972008.0,Middle Atlantic
17348,"Worthington, Pennsylvania",Pennsylvania,1176648967.0,GA,12972008.0,Middle Atlantic
17349,"Yatesville, Pennsylvania",Pennsylvania,1176336419.0,C,12972008.0,Middle Atlantic
17350,"Ararat Township, Susquehanna County, Pennsylvania",Pennsylvania,1171907093.0,GA,12972008.0,Middle Atlantic
17351,"Austin, Pennsylvania",Pennsylvania,1177456358.0,C,12972008.0,Middle Atlantic
17352,"Bastress Township, Lycoming County, Pennsylvania",Pennsylvania,1157349594.0,C,12972008.0,Middle Atlantic
17353,"Chatham Township, Tioga County, Pennsylvania",Pennsylvania,1177085306.0,C,12972008.0,Middle Atlantic
17354,"Clymer Township, Tioga County, Pennsylvania",Pennsylvania,1177099618.0,C,12972008.0,Middle Atlantic
17355,"Connoquenessing, Pennsylvania",Pennsylvania,1177323237.0,C,12972008.0,Middle Atlantic
17356,"Davidson Township, Sullivan County, Pennsylvania",Pennsylvania,1166849376.0,C,12972008.0,Middle Atlantic
17357,"Dayton, Pennsylvania",Pennsylvania,1171192532.0,GA,12972008.0,Middle Atlantic
17358,"East Rochester, Pennsylvania",Pennsylvania,1174896790.0,C,12972008.0,Middle Atlantic
17359,"Elkland Township, Sullivan County, Pennsylvania",Pennsylvania,1166993752.0,C,12972008.0,Middle Atlantic
17360,"Fayette City, Pennsylvania",Pennsylvania,1157358544.0,GA,12972008.0,Middle Atlantic
17361,"Franklin Township, Columbia County, Pennsylvania",Pennsylvania,1167017405.0,C,12972008.0,Middle Atlantic
17362,"Freeburg, Pennsylvania",Pennsylvania,1171997012.0,C,12972008.0,Middle Atlantic
17363,"Gaines Township, Tioga County, Pennsylvania",Pennsylvania,1167018882.0,C,12972008.0,Middle Atlantic
17364,"Glen Osborne, Pennsylvania",Pennsylvania,1169705099.0,GA,12972008.0,Middle Atlantic
17365,"Hebron Township, Potter County, Pennsylvania",Pennsylvania,1173173547.0,C,12972008.0,Middle Atlantic
17366,"Hickory Township, Forest County, Pennsylvania",Pennsylvania,1173806364.0,C,12972008.0,Middle Atlantic
17367,"Hopewell Township, Huntingdon County, Pennsylvania",Pennsylvania,1169068964.0,B,12972008.0,Middle Atlantic
17368,"Jackson Township, Perry County, Pennsylvania",Pennsylvania,1167178814.0,C,12972008.0,Middle Atlantic
17369,"Jamestown, Pennsylvania",Pennsylvania,1175848037.0,GA,12972008.0,Middle Atlantic
17370,"Juniata Terrace, Pennsylvania",Pennsylvania,1175075329.0,GA,12972008.0,Middle Atlantic
17371,"Juniata Township, Huntingdon County, Pennsylvania",Pennsylvania,1167287915.0,C,12972008.0,Middle Atlantic
17372,"La Plume Township, Lackawanna County, Pennsylvania",Pennsylvania,1174298120.0,C,12972008.0,Middle Atlantic
17373,"Larimer Township, Somerset County, Pennsylvania",Pennsylvania,1157438085.0,GA,12972008.0,Middle Atlantic
17374,"Licking Township, Clarion County, Pennsylvania",Pennsylvania,1173814055.0,C,12972008.0,Middle Atlantic
17375,"Lower Turkeyfoot Township, Somerset County, Pennsylvania",Pennsylvania,1177807368.0,Stub,12972008.0,Middle Atlantic
17376,"Meshoppen, Pennsylvania",Pennsylvania,1157440869.0,GA,12972008.0,Middle Atlantic
17377,"Monroe, Pennsylvania",Pennsylvania,1169049180.0,GA,12972008.0,Middle Atlantic
17378,"Morris Township, Tioga County, Pennsylvania",Pennsylvania,1173731249.0,C,12972008.0,Middle Atlantic
17379,"Nelson Township, Tioga County, Pennsylvania",Pennsylvania,1175955900.0,Stub,12972008.0,Middle Atlantic
17380,"New Alexandria, Pennsylvania",Pennsylvania,1166185515.0,Start,12972008.0,Middle Atlantic
17381,"Norwich Township, McKean County, Pennsylvania",Pennsylvania,1175502471.0,Stub,12972008.0,Middle Atlantic
17382,"Oakland, Susquehanna County, Pennsylvania",Pennsylvania,1152772178.0,C,12972008.0,Middle Atlantic
17383,"Oakland Township, Susquehanna County, Pennsylvania",Pennsylvania,1174222193.0,C,12972008.0,Middle Atlantic
17384,"Otter Creek Township, Mercer County, Pennsylvania",Pennsylvania,1175384051.0,Stub,12972008.0,Middle Atlantic
17385,"Port Matilda, Pennsylvania",Pennsylvania,1179510801.0,C,12972008.0,Middle Atlantic
17386,"Potter Township, Beaver County, Pennsylvania",Pennsylvania,1176845788.0,C,12972008.0,Middle Atlantic
17387,"Roaring Creek Township, Columbia County, Pennsylvania",Pennsylvania,1175381279.0,Stub,12972008.0,Middle Atlantic
17388,"Scott Township, Wayne County, Pennsylvania",Pennsylvania,1167669167.0,Start,12972008.0,Middle Atlantic
17389,"Strattanville, Pennsylvania",Pennsylvania,1158106331.0,GA,12972008.0,Middle Atlantic
17390,"Sugar Grove, Pennsylvania",Pennsylvania,1152766981.0,C,12972008.0,Middle Atlantic
17391,"Sutersville, Pennsylvania",Pennsylvania,1158107227.0,C,12972008.0,Middle Atlantic
17392,"Valencia, Pennsylvania",Pennsylvania,1158116803.0,C,12972008.0,Middle Atlantic
17393,"Wall, Pennsylvania",Pennsylvania,1170655727.0,C,12972008.0,Middle Atlantic
17394,"Warrior Run, Pennsylvania",Pennsylvania,1158117999.0,C,12972008.0,Middle Atlantic
17395,"Watson Township, Lycoming County, Pennsylvania",Pennsylvania,1098463531.0,GA,12972008.0,Middle Atlantic
17396,"West Cameron Township, Northumberland County, Pennsylvania",Pennsylvania,1175372285.0,Stub,12972008.0,Middle Atlantic
17397,"West Fallowfield Township, Crawford County, Pennsylvania",Pennsylvania,1172102351.0,C,12972008.0,Middle Atlantic
17398,"West Township, Huntingdon County, Pennsylvania",Pennsylvania,1167840167.0,C,12972008.0,Middle Atlantic
17399,"Wyalusing, Pennsylvania",Pennsylvania,1176160647.0,GA,12972008.0,Middle Atlantic
17400,"Aleppo Township, Greene County, Pennsylvania",Pennsylvania,1174269073.0,C,12972008.0,Middle Atlantic
17401,"Allenport, Washington County, Pennsylvania",Pennsylvania,1178765695.0,Start,12972008.0,Middle Atlantic
17402,"Apolacon Township, Susquehanna County, Pennsylvania",Pennsylvania,1166484302.0,Start,12972008.0,Middle Atlantic
17403,"Beaver Township, Jefferson County, Pennsylvania",Pennsylvania,1173809128.0,C,12972008.0,Middle Atlantic
17404,"Brady Township, Lycoming County, Pennsylvania",Pennsylvania,1157351187.0,GA,12972008.0,Middle Atlantic
17405,"Braintrim Township, Pennsylvania",Pennsylvania,1174317310.0,C,12972008.0,Middle Atlantic
17406,"Bruin, Pennsylvania",Pennsylvania,1177960874.0,C,12972008.0,Middle Atlantic
17407,"Buckingham Township, Wayne County, Pennsylvania",Pennsylvania,1161467197.0,GA,12972008.0,Middle Atlantic
17408,"Chest Township, Clearfield County, Pennsylvania",Pennsylvania,1175874909.0,Start,12972008.0,Middle Atlantic
17409,"Clintonville, Pennsylvania",Pennsylvania,1157354987.0,Start,12972008.0,Middle Atlantic
17410,"Coalport, Pennsylvania",Pennsylvania,1157355029.0,C,12972008.0,Middle Atlantic
17411,"Covington Township, Clearfield County, Pennsylvania",Pennsylvania,1175875277.0,C,12972008.0,Middle Atlantic
17412,"Cross Roads, Pennsylvania",Pennsylvania,1157356020.0,C,12972008.0,Middle Atlantic
17413,"Deer Creek Township, Mercer County, Pennsylvania",Pennsylvania,1159987437.0,Start,12972008.0,Middle Atlantic
17414,"Elk Township, Warren County, Pennsylvania",Pennsylvania,1173803663.0,C,12972008.0,Middle Atlantic
17415,"Fairfield, Pennsylvania",Pennsylvania,1152267453.0,C,12972008.0,Middle Atlantic
17416,"Felton, Pennsylvania",Pennsylvania,1165226344.0,C,12972008.0,Middle Atlantic
17417,"Fredonia, Pennsylvania",Pennsylvania,1169337667.0,GA,12972008.0,Middle Atlantic
17418,"Girard Township, Clearfield County, Pennsylvania",Pennsylvania,1175875811.0,C,12972008.0,Middle Atlantic
17419,"Green Lane, Pennsylvania",Pennsylvania,1157360213.0,C,12972008.0,Middle Atlantic
17420,"Green Township, Forest County, Pennsylvania",Pennsylvania,1173806004.0,C,12972008.0,Middle Atlantic
17421,"Hamilton Township, McKean County, Pennsylvania",Pennsylvania,1167130605.0,C,12972008.0,Middle Atlantic
17422,"Hamilton Township, Tioga County, Pennsylvania",Pennsylvania,1178630325.0,C,12972008.0,Middle Atlantic
17423,"Harmony Township, Susquehanna County, Pennsylvania",Pennsylvania,1167133232.0,C,12972008.0,Middle Atlantic
17424,"Highland Township, Clarion County, Pennsylvania",Pennsylvania,1173813735.0,C,12972008.0,Middle Atlantic
17425,"Hyde Park, Pennsylvania",Pennsylvania,1157362013.0,C,12972008.0,Middle Atlantic
17426,"Hydetown, Pennsylvania",Pennsylvania,1174112003.0,GA,12972008.0,Middle Atlantic
17427,"Jessup Township, Susquehanna County, Pennsylvania",Pennsylvania,1174221666.0,C,12972008.0,Middle Atlantic
17428,"Lanesboro, Pennsylvania",Pennsylvania,1132791046.0,C,12972008.0,Middle Atlantic
17429,"Laurel Run, Pennsylvania",Pennsylvania,1176715097.0,C,12972008.0,Middle Atlantic
17430,"Mann Township, Bedford County, Pennsylvania",Pennsylvania,1177806890.0,Stub,12972008.0,Middle Atlantic
17431,"McIntyre Township, Lycoming County, Pennsylvania",Pennsylvania,1177806691.0,Stub,12972008.0,Middle Atlantic
17432,"Mineral Township, Venango County, Pennsylvania",Pennsylvania,1175956592.0,Stub,12972008.0,Middle Atlantic
17433,"Modena, Pennsylvania",Pennsylvania,1157441421.0,C,12972008.0,Middle Atlantic
17434,"New Vernon Township, Mercer County, Pennsylvania",Pennsylvania,1175955350.0,Stub,12972008.0,Middle Atlantic
17435,"Newell, Pennsylvania",Pennsylvania,1157444741.0,C,12972008.0,Middle Atlantic
17436,"Ogle Township, Somerset County, Pennsylvania",Pennsylvania,1175502207.0,Stub,12972008.0,Middle Atlantic
17437,"Orangeville, Pennsylvania",Pennsylvania,1157447981.0,GA,12972008.0,Middle Atlantic
17438,"Parryville, Pennsylvania",Pennsylvania,1169427340.0,GA,12972008.0,Middle Atlantic
17439,"Portland, Pennsylvania",Pennsylvania,1176422529.0,C,12972008.0,Middle Atlantic
17440,"President Township, Venango County, Pennsylvania",Pennsylvania,1175382629.0,Stub,12972008.0,Middle Atlantic
17441,"Rouseville, Pennsylvania",Pennsylvania,1158099946.0,C,12972008.0,Middle Atlantic
17442,"Seven Valleys, Pennsylvania",Pennsylvania,1158102078.0,C,12972008.0,Middle Atlantic
17443,"Shippen Township, Tioga County, Pennsylvania",Pennsylvania,1167671641.0,C,12972008.0,Middle Atlantic
17444,"Southwest Township, Warren County, Pennsylvania",Pennsylvania,1173804853.0,B,12972008.0,Middle Atlantic
17445,"Stockdale, Pennsylvania",Pennsylvania,1159039840.0,C,12972008.0,Middle Atlantic
17446,"Summerville, Pennsylvania",Pennsylvania,1144421099.0,C,12972008.0,Middle Atlantic
17447,"West Elizabeth, Pennsylvania",Pennsylvania,1177466618.0,C,12972008.0,Middle Atlantic
17448,"West Hemlock Township, Montour County, Pennsylvania",Pennsylvania,1175370801.0,Stub,12972008.0,Middle Atlantic
17449,"West Shenango Township, Crawford County, Pennsylvania",Pennsylvania,1175371758.0,Stub,12972008.0,Middle Atlantic
17450,"Barree Township, Pennsylvania",Pennsylvania,1172124607.0,C,12972008.0,Middle Atlantic
17451,"Beallsville, Pennsylvania",Pennsylvania,1176483745.0,GA,12972008.0,Middle Atlantic
17452,"Bolivar, Pennsylvania",Pennsylvania,1157350950.0,C,12972008.0,Middle Atlantic
17453,"Broad Top City, Pennsylvania",Pennsylvania,1157351430.0,GA,12972008.0,Middle Atlantic
17454,"Carmichaels, Pennsylvania",Pennsylvania,1157351913.0,GA,12972008.0,Middle Atlantic
17455,"Clarendon, Pennsylvania",Pennsylvania,1157354649.0,Start,12972008.0,Middle Atlantic
17456,"Clover Township, Jefferson County, Pennsylvania",Pennsylvania,1173809553.0,Start,12972008.0,Middle Atlantic
17457,"Cooperstown, Pennsylvania",Pennsylvania,1164493854.0,C,12972008.0,Middle Atlantic
17458,"Delano Township, Schuylkill County, Pennsylvania",Pennsylvania,1173540705.0,Start,12972008.0,Middle Atlantic
